,Outlet_ID,area(sqft),W_1_total_volume,W_2_total_volume,W_3_total_volume,W_4_total_volume,W_5_total_volume,W_6_total_volume,W_7_total_volume,W_8_total_volume,W_9_total_volume,W_10_total_volume,W_11_total_volume,W_12_total_volume,W_1_total_earning,W_2_total_earning,W_3_total_earning,W_4_total_earning,W_5_total_earning,W_6_total_earning,W_7_total_earning,W_8_total_earning,W_9_total_earning,W_10_total_earning,W_11_total_earning,W_12_total_earning,IP1_total_units,IP2_total_units,IP3_total_units,IP4_total_units,IP5_total_units,BP1_total_units,BP2_total_units,BP3_total_units,BP4_total_units,BP5_total_units,total_volume,total_earning
730,ID1029,5294,1676.2,1370.4,1520.6,1297.8000000000002,1088.0,1577.0,1058.2,1371.6,1482.6,1394.6000000000001,1634.6,1046.4,1455650.0,1161290.0,1120140.0,1147010.0,755120.0,1345480.0,834160.0,1135820.0,1323670.0,1126310.0,1279490.0,717020.0,9166.0,7577.0,9158.0,7961.0,6918.0,1659.0,2190.0,1891.0,1513.0,1109.0,16518.000000000004,13401160.0
731,ID4908,6312,1538.2,1905.8,1198.2,1621.6000000000001,1685.6,1706.0,1646.4,1503.8000000000002,1317.0,1532.8000000000002,1283.0,1795.6,1274970.0,1713380.0,928480.0,1326140.0,1376060.0,1360590.0,1379330.0,1142050.0,902810.0,1319120.0,1114500.0,1410010.0,9458.0,10153.0,8017.0,7534.0,10188.0,2090.0,1975.0,1938.0,2025.0,1636.0,18733.999999999996,15247440.0
732,ID1303,8210,1496.6000000000001,1532.8,1805.6,1872.2,1596.2,1879.2,1552.8000000000002,1871.6,1158.0,1421.8000000000002,1400.4,1287.4,1138950.0,1126190.0,1530990.0,1663430.0,1427860.0,1654620.0,1174570.0,1312190.0,827580.0,1110340.0,1207970.0,1042320.0,5581.0,10000.0,10546.0,10157.0,10234.0,1504.0,1950.0,1987.0,2181.0,1949.0,18874.600000000006,15217010.0
733,ID5207,5005,1445.0,1355.8000000000002,1607.6,1216.4,1733.6000000000001,1718.4,871.4000000000001,757.0,1146.0,1854.6,853.8,1164.6,1239700.0,1234530.0,1231400.0,1040080.0,1339910.0,1382320.0,801120.0,690970.0,1054480.0,1470410.0,845680.0,973340.0,7504.0,5389.0,6093.0,7358.0,7597.0,1651.0,1431.0,1904.0,1871.0,2079.0,15724.199999999999,13303940.0
734,ID4343,7931,1111.4,1744.6000000000001,1358.6,1174.8000000000002,1687.4,1584.0,1550.0,1418.0,1814.8000000000002,1685.0,1835.8000000000002,1103.4,886750.0,1380590.0,1152870.0,899090.0,1190570.0,1288010.0,1317470.0,1108050.0,1422970.0,1464030.0,1513150.0,843820.0,8282.0,11425.0,8277.0,10284.0,7446.0,1671.0,1790.0,2129.0,1636.0,1699.0,18067.800000000003,14467370.0
735,ID8741,6319,958.0,1275.6,1509.4,1589.4,1547.4,1678.3999999999999,1802.8000000000002,1392.8000000000002,1442.2,1463.6,1209.0,1495.4,763760.0,844160.0,1221830.0,1122170.0,1165260.0,1306200.0,1390600.0,1165650.0,1241790.0,1285000.0,980580.0,1301260.0,9246.0,8605.0,7986.0,8864.0,11039.0,2266.0,1374.0,1353.0,1114.0,2109.0,17364.0,13788260.0
736,ID1314,8216,1424.8,1547.4,1674.2,1505.6,1452.6,1094.0,1619.6000000000001,1597.0,1364.8000000000002,1699.1999999999998,1301.4,1435.4,1159380.0,1344250.0,1401890.0,1270300.0,1300290.0,811900.0,1252560.0,1297690.0,1010700.0,1234580.0,1097300.0,1099710.0,8824.0,10772.0,9552.0,8105.0,6537.0,1489.0,1451.0,2137.0,1958.0,1923.0,17716.0,14280550.0
737,ID4505,7057,1232.4,1635.2,1453.8000000000002,1905.0,1252.4,1760.6000000000001,1029.4,744.2,941.2,1346.2,1680.8,1547.0,1029270.0,1451210.0,1219070.0,1493180.0,973620.0,1448980.0,892540.0,646900.0,747700.0,1199270.0,1388470.0,1394030.0,6040.0,5047.0,9846.0,7735.0,7773.0,1212.0,1924.0,2165.0,2013.0,1926.0,16528.200000000004,13884240.0
738,ID8530,3636,1583.0,1960.4,1339.2,1187.8,1329.2,1416.6000000000001,1717.6000000000001,997.2,1545.6,1086.0,1725.4,1392.4,1275100.0,1546810.0,1053370.0,954880.0,1117210.0,1165450.0,1276800.0,815760.0,1281180.0,1066110.0,1476420.0,1041790.0,10815.0,7863.0,9096.0,8821.0,5572.0,2258.0,2273.0,1319.0,1816.0,1181.0,17280.4,14070880.0
739,ID2077,8481,1807.6,1578.4,1979.4,1297.2,1650.6,1156.6,1627.2,1567.8,1521.0,2063.8,1806.4,1963.8,1482140.0,1294940.0,1613680.0,1151010.0,1403370.0,1034450.0,1276440.0,1158290.0,1357000.0,1694470.0,1577320.0,1685090.0,11548.0,7447.0,8057.0,9742.0,8215.0,2314.0,2219.0,2270.0,2435.0,1780.0,20019.8,16728200.0
740,ID2253,3607,1602.0,1551.0,1602.4,1001.6,1545.8,1293.4,1374.0,1671.2,1330.6,1302.1999999999998,1250.8000000000002,1313.6000000000001,1396780.0,975310.0,1253510.0,695870.0,1173720.0,1100850.0,1077830.0,1382720.0,937650.0,1047960.0,994410.0,1072220.0,9493.0,9820.0,9033.0,7714.0,9523.0,1660.0,2032.0,1122.0,1579.0,1329.0,16838.6,13108830.0
741,ID2051,4174,1134.0,1212.2,1495.4,2018.0,1227.6,1558.6,1581.0,1493.8000000000002,1609.8,1220.8000000000002,1843.2,1978.8000000000002,917080.0,1090740.0,1104400.0,1587390.0,1017950.0,1262750.0,1193970.0,1269310.0,1411650.0,980830.0,1497940.0,1576910.0,8951.0,9572.0,10119.0,9338.0,7386.0,2045.0,1662.0,2069.0,1691.0,1833.0,18373.2,14910920.0
742,ID7703,6692,1051.2,1551.8000000000002,1803.8,1539.2,1416.1999999999998,1486.0,1349.2,1561.0,1716.0,1693.2,1873.8000000000002,1405.0,828660.0,1142980.0,1529470.0,1071330.0,1179250.0,1178970.0,1053000.0,1363040.0,1470700.0,1467140.0,1526720.0,1205450.0,9706.0,9099.0,10425.0,7866.0,8121.0,1948.0,1570.0,2301.0,1714.0,1870.0,18446.4,15016710.0
743,ID5357,3830,1269.4,1577.4,1478.6,1539.8000000000002,1267.0,1163.6,1401.0,881.4000000000001,1024.2,1599.0,1409.4,1832.0,1038550.0,1248710.0,1106110.0,1308330.0,1169000.0,1022420.0,1071670.0,642560.0,893610.0,1193370.0,1188520.0,1610350.0,7258.0,9278.0,9753.0,9014.0,3746.0,1489.0,1682.0,1931.0,1582.0,1949.0,16442.8,13493200.0
744,ID5566,7310,1197.6,1390.4,1664.2,1625.0,867.2,914.6,1310.0,1475.8000000000002,1171.4,936.2,1500.8,1706.8000000000002,1142440.0,1227170.0,1320300.0,1256430.0,857840.0,800990.0,963660.0,1116410.0,842820.0,864220.0,1286770.0,1451060.0,5721.0,8390.0,6551.0,7599.0,7434.0,1768.0,1809.0,1726.0,1672.0,1646.0,15760.0,13130110.0
745,ID1993,6447,1257.6000000000001,1281.2,1118.8,1525.2,1198.4,1259.6,1667.4,1202.8,731.2,1310.2,1842.6,1361.6000000000001,1050570.0,1195110.0,781650.0,1310530.0,1058560.0,1084790.0,1324030.0,1023320.0,555900.0,1207840.0,1518410.0,1034460.0,10429.0,4639.0,8096.0,5733.0,7681.0,1849.0,1950.0,1892.0,1118.0,1632.0,15756.600000000002,13145170.0
746,ID5458,4839,1284.6000000000001,1536.0,1607.2,1453.4,1759.6,951.8,1856.0,1137.8,1157.8000000000002,1392.2,1789.4,1566.0,998610.0,1170580.0,1296380.0,1007590.0,1495220.0,822100.0,1476900.0,859140.0,853610.0,1006730.0,1345860.0,1189370.0,12744.0,8374.0,10608.0,7337.0,9611.0,1495.0,1455.0,2051.0,1524.0,1232.0,17491.800000000003,13522090.0
747,ID9960,4690,1609.8000000000002,1420.0,1452.1999999999998,1331.4,942.8000000000001,1507.4,1433.4,940.6,1585.0,1721.6,1286.8000000000002,1856.2,1434200.0,1298830.0,1212510.0,969840.0,810330.0,1216910.0,1155410.0,796000.0,1337360.0,1495310.0,964960.0,1492650.0,7142.0,6123.0,8809.0,5699.0,11328.0,1815.0,1878.0,1359.0,1958.0,2257.0,17087.2,14184310.0
748,ID1202,8570,1507.0,1645.8000000000002,1668.4,1849.0,1608.8000000000002,1876.6,1439.1999999999998,1726.6000000000001,1153.0,1280.0,2016.0,1312.0,1289280.0,1558810.0,1207140.0,1422860.0,1199680.0,1582190.0,1042590.0,1498730.0,1011030.0,949130.0,1518140.0,1222910.0,9179.0,11651.0,7080.0,8044.0,10523.0,1936.0,1758.0,2182.0,1679.0,2232.0,19082.4,15502490.0
749,ID3156,7817,1621.6,1445.4,1300.6,1375.6,1565.6000000000001,1015.0,1950.6,1450.8000000000002,1708.4,1534.6,1686.0,1804.8000000000002,1438880.0,1272340.0,1017180.0,1227860.0,1109760.0,811740.0,1467350.0,1237090.0,1372920.0,1220970.0,1262320.0,1420890.0,9296.0,7934.0,10719.0,8425.0,9876.0,2051.0,1302.0,1585.0,2078.0,2193.0,18459.0,14859300.0
750,ID5979,6987,1606.8000000000002,1885.6,1516.0,1791.8000000000002,1649.2,954.4,1668.6,1796.6,1527.4,1772.0,726.0,844.6,1320700.0,1640950.0,1359700.0,1357020.0,1378460.0,869430.0,1354650.0,1445150.0,1190330.0,1464840.0,582500.0,740850.0,8719.0,7902.0,7985.0,8827.0,7502.0,1825.0,1996.0,1989.0,1789.0,1953.0,17739.0,14704580.0
751,ID1425,6718,1619.8000000000002,1290.0,853.2,1221.4,1038.0,1719.0,1370.2,1778.0,1237.2,1526.6,1175.8,1513.0,1310260.0,1093710.0,547950.0,1072550.0,779670.0,1423960.0,934940.0,1434980.0,1041960.0,1268430.0,1015120.0,1358030.0,9643.0,7681.0,7742.0,7912.0,7363.0,1824.0,2116.0,1589.0,1164.0,1581.0,16342.2,13281560.0
752,ID7758,9910,1870.0,1291.6,1893.2,1214.0,1168.4,1009.4000000000001,1019.6000000000001,936.6,2070.8,1764.4,1452.8,1451.0,1476360.0,1104850.0,1342950.0,1079940.0,885370.0,716990.0,774540.0,731630.0,1463260.0,1499000.0,1244830.0,1073830.0,9034.0,11686.0,7376.0,7057.0,10381.0,1483.0,1907.0,1565.0,1818.0,1262.0,17141.800000000003,13393550.0
753,ID9572,8365,1389.2,1400.2,868.4,1255.8,1265.8,2047.6000000000001,1524.8,2100.8,1388.8000000000002,1786.8000000000002,969.4000000000001,1531.0,1055050.0,1256700.0,618130.0,1156850.0,1028650.0,1778680.0,1294420.0,1722720.0,1011190.0,1626900.0,860430.0,1154570.0,7461.0,7745.0,8184.0,8396.0,8367.0,1856.0,1669.0,2182.0,1979.0,1812.0,17528.6,14564290.0
754,ID8297,1761,695.1999999999999,713.2,593.8,640.8000000000001,810.8,667.6,607.6,700.6000000000001,763.8,959.6,718.0,685.4000000000001,499600.0,512830.0,460370.0,456850.0,560450.0,522920.0,425330.0,494220.0,537130.0,658150.0,479180.0,453210.0,5674.0,6017.0,7526.0,4281.0,4804.0,618.0,628.0,511.0,580.0,559.0,8556.400000000001,6060240.0
755,ID1356,1127,951.2,761.2,638.0,613.0,830.5999999999999,853.4,676.4000000000001,770.4,449.6,861.2,799.4000000000001,668.8,641700.0,517100.0,495880.0,471770.0,593880.0,611660.0,504810.0,589400.0,368700.0,589070.0,580110.0,453730.0,5135.0,5739.0,6005.0,6200.0,4992.0,636.0,655.0,671.0,740.0,557.0,8873.199999999999,6417810.0
756,ID7308,3139,689.6,732.6,668.4,692.6,485.20000000000005,531.2,650.8000000000001,879.0,615.6,717.8000000000001,497.6,666.6,547730.0,513650.0,494230.0,549480.0,395430.0,422940.0,458070.0,605130.0,474380.0,510300.0,335440.0,480990.0,3928.0,4821.0,5523.0,3407.0,6111.0,576.0,611.0,621.0,628.0,633.0,7827.000000000001,5787770.0
757,ID1832,2478,594.0,705.4000000000001,599.2,507.4,736.1999999999999,615.2,813.0,749.5999999999999,539.8,567.4000000000001,575.0,882.8000000000001,452350.0,489280.0,446320.0,402540.0,475040.0,450230.0,591800.0,528340.0,441150.0,418640.0,432750.0,650370.0,5641.0,4916.0,6042.0,4348.0,3643.0,710.0,629.0,527.0,525.0,576.0,7885.000000000001,5778810.0
758,ID1983,2708,597.2,637.0,605.6,755.6,807.8000000000001,737.8,568.4000000000001,856.6000000000001,1002.0,774.8000000000001,609.0,801.6,447320.0,459110.0,445800.0,538950.0,486020.0,582420.0,398710.0,558790.0,713160.0,555950.0,493710.0,563140.0,6755.0,5788.0,5866.0,5240.0,4663.0,500.0,642.0,574.0,677.0,698.0,8753.4,6243080.0
759,ID6162,1275,802.2,647.0,587.8,679.8000000000001,533.8,865.0,713.2,533.0,885.6,796.6,673.2,557.4,542180.0,476130.0,435290.0,524340.0,467500.0,587150.0,550520.0,452140.0,608630.0,529280.0,504120.0,428190.0,3551.0,6807.0,4514.0,4803.0,5343.0,658.0,684.0,658.0,702.0,569.0,8274.6,6105470.0
760,ID4532,1959,703.2,557.4,552.8,555.2,555.4,668.2,707.0,453.40000000000003,525.8,955.8,490.20000000000005,694.4000000000001,513190.0,457110.0,479650.0,448510.0,399900.0,462080.0,459420.0,368350.0,453670.0,647230.0,345600.0,505610.0,4107.0,4343.0,5120.0,3596.0,4888.0,527.0,676.0,573.0,630.0,602.0,7418.799999999999,5540320.0
761,ID6745,795,673.6,609.2,849.8,821.4000000000001,573.8,586.8,726.0,784.0,598.6,791.0,753.2,819.4000000000001,470080.0,405490.0,620640.0,520880.0,455070.0,460250.0,536000.0,571100.0,455140.0,523760.0,524730.0,606680.0,6627.0,4444.0,5466.0,6164.0,5058.0,593.0,483.0,634.0,658.0,667.0,8586.800000000001,6149820.0
762,ID6878,3560,799.0,560.8,612.4000000000001,614.4,825.2,759.0,423.6,655.4,567.0,645.8000000000001,506.0,688.2,554260.0,421260.0,453990.0,408580.0,601840.0,583030.0,321720.0,523910.0,457280.0,504530.0,423630.0,530870.0,3455.0,5278.0,4748.0,4429.0,4464.0,777.0,600.0,590.0,546.0,669.0,7656.8,5784900.0
763,ID8588,2922,746.2,896.8,783.6000000000001,641.0,602.4,658.4,638.6,805.4000000000001,745.6,557.6,756.2,803.4000000000001,548170.0,629880.0,556860.0,484190.0,495180.0,386620.0,487120.0,541930.0,569640.0,452210.0,591510.0,563790.0,6596.0,6782.0,4432.0,4563.0,4233.0,638.0,662.0,726.0,755.0,533.0,8635.200000000003,6307100.0
764,ID4432,1323,731.1999999999999,763.8,591.6,548.0,774.0,466.6,637.4000000000001,815.6,593.2,616.0,651.4000000000001,918.0,500840.0,550350.0,437150.0,471520.0,574160.0,367380.0,503000.0,600520.0,441620.0,447440.0,474770.0,595060.0,4625.0,5596.0,5472.0,4314.0,4667.0,456.0,700.0,643.0,693.0,680.0,8106.800000000001,5963810.0
765,ID1927,1754,343.4,677.4,741.4000000000001,678.4,701.0,504.0,606.6,594.0,603.2,578.4,743.4000000000001,683.6000000000001,318100.0,514530.0,564610.0,508580.0,513960.0,434490.0,434260.0,385920.0,484740.0,462140.0,524240.0,516210.0,5104.0,4338.0,2606.0,4771.0,4470.0,634.0,672.0,640.0,619.0,632.0,7454.799999999999,5661780.0
766,ID5967,3675,488.40000000000003,781.8,577.0,669.4000000000001,813.4000000000001,989.4000000000001,629.4000000000001,402.4,449.8,693.0,667.4,672.0,401430.0,572030.0,483730.0,486620.0,577090.0,648170.0,503950.0,341680.0,389570.0,524260.0,431710.0,492400.0,4756.0,4687.0,4731.0,4059.0,5139.0,674.0,602.0,594.0,570.0,719.0,7833.400000000001,5852640.0
767,ID8366,2221,720.4,487.20000000000005,417.6,644.4,588.5999999999999,726.4000000000001,641.4,601.0,569.0,607.2,509.20000000000005,579.0,545490.0,402020.0,340400.0,410400.0,432930.0,545680.0,450790.0,453230.0,462740.0,459420.0,393660.0,443720.0,4063.0,4764.0,4522.0,4287.0,3141.0,504.0,597.0,666.0,481.0,688.0,7091.4,5340480.0
768,ID2737,2470,612.4,677.8,685.8,601.4000000000001,485.0,459.0,594.6,704.0,953.6,750.0,781.8,845.2,478210.0,514580.0,462760.0,417070.0,416870.0,367200.0,460700.0,473690.0,654320.0,578710.0,516100.0,590220.0,4553.0,4221.0,6564.0,4671.0,5849.0,659.0,706.0,588.0,510.0,516.0,8150.6,5930430.0
769,ID8781,3577,808.2,566.8,442.4,625.2,826.6,606.4000000000001,648.6,489.40000000000003,975.4000000000001,892.4000000000001,533.0,539.8,589500.0,444000.0,367850.0,477070.0,590240.0,442760.0,466930.0,365870.0,665190.0,655430.0,442640.0,419640.0,4877.0,4740.0,4712.0,4826.0,4746.0,661.0,715.0,634.0,519.0,645.0,7954.2,5927120.0
770,ID2566,2089,901.6000000000001,723.0,605.8,517.4,721.8000000000001,611.4000000000001,346.6,787.4000000000001,708.4,507.4,427.8,901.4000000000001,623800.0,548370.0,420510.0,448100.0,545330.0,456890.0,304600.0,586270.0,532690.0,357540.0,346660.0,632490.0,3960.0,5697.0,4437.0,3402.0,5444.0,595.0,674.0,679.0,608.0,616.0,7760.0,5803250.0
771,ID6977,3215,641.8000000000001,602.6,656.0,527.2,748.4000000000001,843.0,649.0,620.0,609.4000000000001,527.6,681.0,720.4000000000001,473420.0,488200.0,477080.0,431530.0,519550.0,607440.0,501740.0,498020.0,456390.0,457650.0,451970.0,544050.0,5513.0,3830.0,4324.0,5112.0,4088.0,702.0,594.0,698.0,680.0,579.0,7826.4,5907040.0
772,ID4255,1862,729.6,647.6,820.8000000000001,768.0,720.0,622.4000000000001,447.40000000000003,919.0,850.8000000000001,811.2,714.4,746.8000000000001,479590.0,508190.0,561050.0,504240.0,521840.0,429390.0,363770.0,649820.0,594620.0,563920.0,499380.0,572410.0,5954.0,6777.0,4044.0,5935.0,5660.0,410.0,731.0,699.0,738.0,546.0,8797.999999999998,6248220.0
773,ID1125,1189,493.0,762.2,669.2,626.2,613.0,749.8000000000001,594.4,802.2,757.6,713.0,749.4,816.2,360600.0,476540.0,493800.0,391010.0,434040.0,525870.0,473970.0,585540.0,535320.0,488450.0,546370.0,595890.0,5450.0,5943.0,4053.0,6078.0,5857.0,535.0,569.0,654.0,550.0,562.0,8346.2,5907400.0
774,ID4520,2141,1022.2,1227.1999999999998,1375.2,1304.4,1045.4,1136.8000000000002,814.2,1259.6,1431.0,1483.2,841.4,948.6,1030600.0,1098530.0,1293470.0,1159540.0,937010.0,1001060.0,860180.0,1185130.0,1298450.0,1218310.0,731230.0,910770.0,5144.0,3555.0,4498.0,4186.0,4228.0,1555.0,2068.0,1837.0,2173.0,1934.0,13889.2,12724280.0
775,ID1307,3522,792.0,600.0,811.2,652.8,618.8,498.6,751.4000000000001,706.0,477.20000000000005,867.8000000000001,790.2,813.8000000000001,565030.0,464060.0,547710.0,489420.0,459450.0,425050.0,540350.0,518060.0,336880.0,602590.0,568860.0,615350.0,5510.0,6090.0,4386.0,5086.0,4777.0,658.0,618.0,621.0,629.0,684.0,8379.8,6132810.0
776,ID7464,3623,1281.4,1498.2,1252.0,1080.2,1486.8000000000002,1862.6,1590.4,1381.8000000000002,1373.2,1205.1999999999998,1047.2,1458.2,949240.0,1025290.0,943170.0,849150.0,1115710.0,1336070.0,1165650.0,981590.0,1052850.0,911630.0,794400.0,1031740.0,10326.0,11254.0,12053.0,9154.0,8084.0,1409.0,1156.0,1228.0,1182.0,1368.0,16517.200000000004,12156490.0
777,ID7133,2267,657.2,732.8,790.6,730.4000000000001,695.2,485.2,689.2,525.0,774.6,991.6,817.6000000000001,933.8,522620.0,534770.0,583730.0,520940.0,468020.0,392760.0,525660.0,392500.0,553420.0,689530.0,547340.0,627360.0,4140.0,5706.0,6136.0,6605.0,5599.0,691.0,683.0,555.0,657.0,600.0,8823.2,6358650.0
778,ID5322,1850,717.0,834.8,555.4000000000001,787.0,447.0,766.5999999999999,558.0,504.40000000000003,845.8,422.40000000000003,594.6,650.2,530100.0,565020.0,402170.0,542520.0,330470.0,589780.0,437790.0,369050.0,596440.0,320630.0,483020.0,515250.0,4826.0,5486.0,4305.0,4502.0,4067.0,666.0,553.0,573.0,704.0,550.0,7683.199999999999,5682240.0
779,ID3554,511,630.0,629.0,711.4000000000001,684.4000000000001,707.6,663.4,624.8000000000001,767.2,748.0,899.0,907.0,545.4,471890.0,506680.0,518730.0,524040.0,491690.0,508760.0,499960.0,564910.0,494880.0,606420.0,641840.0,411380.0,4524.0,6693.0,6426.0,6952.0,1691.0,593.0,673.0,647.0,624.0,723.0,8517.2,6241180.0
780,ID2592,1737,969.8000000000001,890.6,833.4000000000001,624.6,813.0,517.8,784.2,820.0,851.0,550.6,880.0,856.0,667080.0,634820.0,621830.0,451360.0,569790.0,434610.0,608950.0,601150.0,590700.0,406540.0,629890.0,536900.0,6477.0,4740.0,7687.0,6124.0,5172.0,583.0,673.0,713.0,759.0,623.0,9391.0,6753620.0
781,ID8867,2172,1327.0,1345.0,1297.6,1039.8,1308.6,1400.4,1454.0,1155.0,1334.2,1369.8000000000002,1439.4,1371.0,992770.0,1001820.0,1027820.0,766050.0,1022660.0,1061650.0,1057570.0,975120.0,951800.0,998720.0,1090590.0,968160.0,8322.0,9192.0,10390.0,10190.0,8400.0,1170.0,1532.0,1285.0,1252.0,1304.0,15841.800000000001,11914730.0
782,ID5224,2111,714.4000000000001,642.2,679.8,708.0,537.8,736.8,718.4000000000001,586.2,878.2,739.4000000000001,749.6,668.2,502870.0,456260.0,521860.0,550060.0,455560.0,534100.0,510510.0,423680.0,644110.0,525300.0,516030.0,480110.0,5398.0,3780.0,6660.0,4595.0,5717.0,593.0,709.0,677.0,584.0,566.0,8359.0,6120450.0
783,ID5346,1398,751.6000000000001,745.0000000000001,508.2,727.0,801.4000000000001,602.4,540.8,731.8000000000001,556.0,608.6,588.4000000000001,650.8,517040.0,501810.0,391490.0,530900.0,554950.0,490710.0,405920.0,570660.0,449550.0,413230.0,438730.0,504300.0,6172.0,5285.0,3949.0,3890.0,4199.0,572.0,579.0,567.0,767.0,628.0,7812.000000000001,5769290.0
784,ID7073,2978,564.4000000000001,1054.8000000000002,815.8,879.6000000000001,656.2,796.2,876.0,607.4,596.0,479.20000000000005,611.4000000000001,776.6,437420.0,724740.0,597240.0,627190.0,491930.0,540010.0,604860.0,459950.0,441180.0,323880.0,450060.0,583720.0,4356.0,5736.0,7184.0,6291.0,4246.0,600.0,616.0,656.0,725.0,554.0,8713.6,6282180.0
785,ID3049,1188,683.0,476.0,691.0,923.0,710.2,732.6,602.8,601.2,850.8000000000001,759.2,714.6,576.2,442360.0,394370.0,472580.0,675890.0,488190.0,501690.0,394860.0,472860.0,590170.0,553150.0,534260.0,452890.0,6651.0,5725.0,4707.0,4308.0,5207.0,586.0,462.0,655.0,688.0,610.0,8320.6,5973270.0
786,ID9650,1244,782.2,511.80000000000007,665.0,659.8,569.6,457.20000000000005,765.2,693.4,570.6,894.0,884.6,583.2,537260.0,447810.0,525800.0,457490.0,418920.0,393610.0,552740.0,517700.0,382110.0,621510.0,601410.0,403620.0,4709.0,4691.0,4649.0,6116.0,4888.0,594.0,748.0,514.0,586.0,584.0,8036.6,5859980.0
787,ID8514,2501,681.6,615.8,483.2,676.5999999999999,545.6,814.2,848.0,617.8,652.4000000000001,854.2,599.0,816.0,480760.0,425760.0,385450.0,486590.0,415820.0,500940.0,628610.0,459130.0,477780.0,607180.0,438740.0,577450.0,5261.0,5854.0,5600.0,5705.0,3892.0,565.0,608.0,507.0,625.0,637.0,8204.400000000001,5884210.0
788,ID5355,3439,919.4000000000001,647.2,650.4000000000001,670.4000000000001,873.8,283.6,832.0,666.6,614.2,700.8,742.4000000000001,440.0,636510.0,474120.0,471040.0,443890.0,589960.0,255200.0,610200.0,450530.0,478300.0,481170.0,516270.0,337540.0,5776.0,4783.0,3806.0,6475.0,4974.0,549.0,645.0,356.0,654.0,674.0,8040.799999999999,5744730.0
789,ID5934,1769,676.8000000000001,614.2,714.8000000000001,851.5999999999999,522.8000000000001,708.6,664.0,877.6000000000001,813.2,768.2,684.0,703.8000000000001,490390.0,471790.0,543450.0,609030.0,409670.0,545590.0,478110.0,614040.0,568100.0,564060.0,500680.0,511080.0,4810.0,5384.0,5388.0,5289.0,5827.0,732.0,593.0,747.0,604.0,584.0,8599.6,6305990.0
790,ID7545,2995,625.8000000000001,483.4,711.2,954.4000000000001,753.4000000000001,910.5999999999999,675.0,482.40000000000003,569.0,570.6,585.0,667.4,432190.0,430560.0,526120.0,647540.0,572280.0,647370.0,510820.0,334860.0,439310.0,407970.0,483480.0,472840.0,4612.0,4927.0,5821.0,4243.0,4723.0,565.0,501.0,752.0,656.0,649.0,7988.2,5905340.0
791,ID7630,3924,846.0,531.0,567.4,765.2,904.4000000000001,576.2,528.2,736.8000000000001,728.6,674.0,530.4,963.6,549440.0,461940.0,438460.0,551030.0,636390.0,460460.0,388540.0,520570.0,569810.0,480710.0,413310.0,643400.0,3573.0,4953.0,4814.0,5839.0,6720.0,659.0,649.0,579.0,585.0,700.0,8351.800000000001,6114060.0
792,ID7948,2832,2061.0,1656.0,1567.2,2412.2,2030.2000000000003,2111.4,1898.4,2582.0,2608.8,1757.0,2292.2,2051.8,1439130.0,1287570.0,1204350.0,1832860.0,1710160.0,1866390.0,1625610.0,1969620.0,1936080.0,1439470.0,1865140.0,1559110.0,11058.0,14778.0,14837.0,11817.0,13846.0,2563.0,2472.0,2404.0,2123.0,2199.0,25028.2,19735490.0
793,ID7384,3441,509.20000000000005,722.4000000000001,651.4000000000001,775.4000000000001,690.4,700.4000000000001,366.20000000000005,630.2,732.0,887.8,517.0,705.8,441140.0,549480.0,482530.0,540910.0,523790.0,576380.0,321210.0,507080.0,518680.0,617700.0,390480.0,496230.0,4390.0,3004.0,5070.0,5205.0,5537.0,686.0,628.0,741.0,530.0,662.0,7888.200000000001,5965610.0
794,ID3641,3105,681.4,406.6,548.4000000000001,581.2,828.6,853.5999999999999,499.20000000000005,591.8,786.6,661.6000000000001,572.0,806.6,474280.0,304590.0,449490.0,474530.0,584610.0,584490.0,358260.0,452830.0,548980.0,494360.0,436650.0,573590.0,4785.0,4331.0,5242.0,4408.0,5307.0,497.0,709.0,641.0,648.0,508.0,7817.600000000001,5736660.0
795,ID4755,1873,799.6,709.2,690.8000000000001,897.4000000000001,724.2,818.6000000000001,727.2,831.8,572.4,561.2,673.5999999999999,530.2,526730.0,544010.0,507920.0,605150.0,518520.0,555230.0,491350.0,570450.0,427980.0,465950.0,525160.0,361930.0,5563.0,5826.0,5079.0,5479.0,5604.0,616.0,637.0,605.0,677.0,491.0,8536.2,6100380.0
796,ID1414,1294,661.8,797.4000000000001,718.4000000000001,612.6,797.2,791.6,627.2,944.8000000000001,585.0,686.4000000000001,764.2,726.4,468960.0,534740.0,521320.0,438190.0,577230.0,588220.0,440620.0,653170.0,477480.0,516820.0,553540.0,484370.0,7486.0,5516.0,4707.0,4546.0,5800.0,645.0,691.0,631.0,510.0,625.0,8713.000000000002,6254660.0
797,ID7069,2957,568.0,604.8,545.4,543.4000000000001,633.8,454.0,750.4000000000001,761.2,583.8,756.2,652.6,560.0,414360.0,476950.0,430110.0,451060.0,488190.0,343880.0,544990.0,540820.0,459710.0,537080.0,452560.0,333930.0,4060.0,6081.0,3000.0,4164.0,4948.0,564.0,601.0,505.0,618.0,675.0,7413.599999999999,5473640.0
798,ID7720,3905,410.20000000000005,767.6,722.2,851.6000000000001,818.6,544.8,744.8000000000001,567.0,434.8,674.2,675.4000000000001,520.0,373340.0,563030.0,546050.0,619450.0,557260.0,458720.0,479470.0,461570.0,376090.0,491660.0,441270.0,358870.0,4361.0,5249.0,4627.0,4789.0,4280.0,666.0,659.0,558.0,691.0,496.0,7731.200000000001,5726780.0
